00:00:00.000152 main     VirtualBox XPCOM Server 7.2.0 r170228 linux.amd64 (Aug 14 2025 19:02:36) release log
00:30:36.582740 DCon84   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:30:48.663941 DCon84   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={925084b0-625f-422f-a67d-0ede1880a56c} aComponent={SystemPropertiesWrap} aText={Cannot determine default Guest Additions ISO location. Most likely they are not available}, preserve=false aResultDetail=0
00:30:48.665630 DCon84   Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:30:48.686375 DCon84   Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:30:48.695802 DCon88   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:31:51.718187 DCon91   Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:31:51.732309 DCon91   Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:31:51.741883 DCon81   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:31:51.755650 DCon81   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Stopping)}, preserve=false aResultDetail=0
00:31:52.044985 DCon81   Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:31:52.048105 DCon81   Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:31:52.054854 DCon80   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:31:52.079572 DCon80   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:31:52.378905 DCon80   Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:31:52.392808 DCon80   Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:31:53.070217 DCon94   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:31:54.696627 DCon94   Launched VM: 3817953488 pid: 7890 (0x1ed2) frontend: GUI/Qt name: Fucking WIndows
00:31:54.718274 DCon80   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:31:54.845677 DCon63   Platform architecture set to 'x86'
00:31:54.853365 DCon88   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:31:55.104950 DCon88   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:31:55.125428 DCon88   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:31:55.176682 DCon96   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Starting)}, preserve=false aResultDetail=0
00:31:55.202100 DCon85   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:31:55.303782 DCon85   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:31:55.304385 DCon85   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:31:55.305009 DCon85   HostDnsMonitorProxy::GetDomainName: .
00:31:55.305061 DCon85   HostDnsMonitorProxy::GetNameServers:
00:31:55.305064 DCon85     name server 1: 127.0.0.53
00:31:55.305113 DCon85   HostDnsMonitorProxy::GetSearchStrings:
00:31:55.305116 DCon85     search string 1: .
00:31:55.313090 DCon96   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:31:55.334048 DCon88   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:31:55.501469 DCon96   Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:31:55.515395 DCon96   Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:31:58.874079 DCon80   Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:31:58.877066 DCon80   Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:31:59.647877 DCon96   Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:31:59.650472 DCon96   Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:32:59.659060 DCon96   Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:32:59.671115 DCon96   Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:32:59.680411 DCon99   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:33:37.182122 DCon85   Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:33:37.184626 DCon85   Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:33:37.198587 DCon99   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:33:38.489642 DCon100  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:33:38.491771 DCon100  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:34:41.295660 DCon104  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:34:41.324970 DCon104  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:03.752390 DCon106  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:03.772738 DCon106  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:09.549094 DCon85   Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:09.569746 DCon85   Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:09.574023 DCon102  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:09.576381 DCon102  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:19.385513 DCon106  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:19.414380 DCon106  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:19.416913 DCon106  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:19.419009 DCon106  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:21.072817 DCon104  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:21.102274 DCon104  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:35:21.104918 DCon109  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:35:21.107011 DCon109  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:37:33.290822 DCon118  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:37:33.374355 DCon118  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:37:33.379305 DCon118  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:37:33.394700 DCon115  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:37:33.493046 DCon115  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:37:33.522074 DCon115  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:37:33.522154 DCon112  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:37:33.524373 DCon112  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:37:33.538544 DCon117  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:37:35.825944 DCon111  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:37:35.838266 DCon117  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Stopping)}, preserve=false aResultDetail=0
00:37:35.872887 DCon117  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:37:35.875897 DCon117  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:37:35.881788 DCon115  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:37:35.918686 DCon115  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:37:36.190000 DCon115  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:37:36.204249 DCon115  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:37:36.897692 DCon106  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:37:39.740822 DCon116  Platform architecture set to 'x86'
00:37:39.742689 DCon116  NvramStore: Loading 'TpmEmuTpms/permall' from archive
00:37:39.742699 DCon116  NvramStore: Loading 'efi/nvram' from archive
00:37:39.877029 DCon116  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:37:40.152772 DCon116  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:37:40.165263 DCon116  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:37:55.652654 DCon114  Platform architecture set to 'x86'
00:37:55.675764 DCon114  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:37:55.695009 DCon114  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:37:55.736125 DCon121  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:37:55.994732 DCon121  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:37:56.008607 DCon121  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:38:04.051360 DCon121  Launched VM: 4227886576 pid: 15869 (0x3dfd) frontend: GUI/Qt name: Fucking WIndows
00:38:04.075185 DCon115  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:38:04.215774 DCon123  Platform architecture set to 'x86'
00:38:04.224400 DCon126  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:38:04.479451 DCon126  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:38:04.501263 DCon126  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:38:04.550651 DCon123  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Starting)}, preserve=false aResultDetail=0
00:38:04.578988 DCon123  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:38:04.681201 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:38:04.681955 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:38:04.682649 DCon123  HostDnsMonitorProxy::GetDomainName: .
00:38:04.682706 DCon123  HostDnsMonitorProxy::GetNameServers:
00:38:04.682708 DCon123    name server 1: 127.0.0.53
00:38:04.682764 DCon123  HostDnsMonitorProxy::GetSearchStrings:
00:38:04.682766 DCon123    search string 1: .
00:38:04.691739 DCon126  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:38:04.718309 DCon123  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:38:04.885315 DCon123  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:38:04.913887 DCon123  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:38:04.913998 DCon126  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:38:04.916074 DCon126  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:38:04.923302 DCon115  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:38:10.328599 DCon125  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:38:10.331017 DCon125  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:38:10.364988 DCon121  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:38:22.369059 DCon126  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:38:22.372028 DCon126  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:38:22.396247 DCon129  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:38:22.398285 DCon129  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:38:22.399103 DCon115  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:38:22.780376 DCon129  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:38:22.802378 DCon129  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:38:22.804808 DCon115  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:38:22.807009 DCon115  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:38:22.819573 DCon123  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:50:57.450032 DCon130  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:50:57.452349 DCon130  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:50:57.508428 DCon145  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:51:16.031367 DCon145  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Paused)}, preserve=false aResultDetail=0
00:51:18.641967 DCon143  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:51:18.662217 DCon143  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:51:18.668394 DCon145  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
00:51:18.674838 DCon145  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
00:51:18.688064 DCon145  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Stopping)}, preserve=false aResultDetail=0
00:51:18.732211 DCon149  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:51:18.734729 DCon149  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:51:18.750226 DCon147  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:51:19.371908 DCon151  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:19.384263 DCon151  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:19.757240 DCon151  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:51:25.580753 DCon146  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:25.592974 DCon146  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:29.342063 DCon151  Platform architecture set to 'x86'
00:51:29.342161 DCon151  Platform architecture set to 'x86'
00:51:29.342169 DCon151  Platform architecture set to 'x86'
00:51:29.666587 DCon130  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:29.674945 DCon130  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:38.941088 createClone ERROR [COM]: aRC=VBOX_E_FILE_ERROR (0x80bb0004) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Could not create the clone medium '/home/isaiah/VirtualBox VMs/Fucking WIndows Clone/Fucking WIndows Clone.vdi' (VERR_CANCELLED)}, preserve=false aResultDetail=-70
00:51:38.949153 DCon130  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows Clone/Fucking WIndows Clone.vbox" with version "1.19-linux"
00:51:38.971463 DCon130  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows Clone/Fucking WIndows Clone.vbox"
00:51:38.971527 DCon130  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:38.973139 DCon130  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:38.978929 DCon130  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:38.980698 DCon130  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:38.988931 DCon151  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:51:38.995116 DCon151  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:51:43.820652 DCon151  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:43.832550 DCon151  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:43.842610 DCon151  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:43.844582 DCon151  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:51:43.855642 DCon130  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:51:47.980805 DCon130  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:51:47.993680 DCon130  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:52:03.774495 DCon144  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
